Flow ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min, Label
flow-002469,185.12.25.244,122.79.159.78,27188,3389,17,07/07/2017 10:20:34 AM,3388.382488548965,1704,0,4407,277,1005,22,34.261343315589066,5.659897727016362,1464,37,159.34471506485994,142.3377199669659,1974715.646689034,1971.2408397134752,1203.9845223745579,1629.3359161668673,9345.800972364947,373.31776976225,81811.0823810683,5719.477520322156,379.89997415247177,15780.241806226273,116.0713566675109,123609.04846852341,2461.028879003048,645.8331327134713,12472.852242916562,239.80876461353535,0,0,0,0,306,76,31.772247260814325,5.770239171753829,62,521,421.7104513212322,297.31595213290416,2659.0027668543544,1,451,27,1,71,0,0,0,0.8666680292907493,249.58396936474674,674.4733577181916,327.1810686650649,0,0,0,0,0,0,8,2516,8,2348,1,4096,1,20,458.74528525119973,369.71466459201076,1380.718626928978,0,747.8035159201924,184.43077723211832,8937.902543614591,0,DoS GoldenEye
flow-002470,89.113.220.238,185.2.158.54,34974,3389,0,07/07/2017 10:20:35 AM,9757.017367045362,1898,0,4291,2381,438,46,49.23803938075524,4.714329523800948,1096,47,720.2462029075847,90.82075316671805,3537304.241492475,4350.534054875996,1089.7399966718701,1444.3557098402994,6404.767723495651,374.1844838506316,1737.7417333759017,495.9367281100147,1239.6511410285527,1177.9356586126132,159.1047796786471,29514.631002321086,732.5763909449946,1167.1962246674786,38615.780547081355,374.552902352557,0,0,0,0,258,416,5.154930305745138,4.417966325861735,53,941,536.7429053736946,133.04559749842304,914.4119643463938,1,92,24,3,42,0,0,0,0.538658384994408,557.2450038732757,661.7268821162036,470.08361872605514,0,0,0,0,0,0,13,2718,1,1618,4,2048,1,20,617.8694771818621,489.4628215364477,596.5017534775568,0,4837.574544675797,1030.9808932453936,9357.416466092369,0,DoS Hulk
flow-002471,184.182.8.136,93.171.92.86,52609,3389,6,07/07/2017 10:20:35 AM,5954.578422103147,15,13,4549,788,1328,31,765.572257466346,249.36121155121413,590,53,328.8886398913716,258.50834020198147,16574.455499687258,16.52281982477607,8772.388761336073,1583.0931731899393,35894.98964646045,333.3545788319474,7692.524849199982,883.905402156859,1823.7195775577022,19066.126144512873,248.48100950525554,40034.524386187055,8857.150874588051,1319.8983180406278,7207.25800600119,6.422942861599923,0,0,0,0,376,360,48.68968823985106,5.843148875623925,21,736,307.9040904656804,85.88335548348459,2188.422931120454,1,1,1,2,13,0,0,0,2.5273353470352506,584.1771390793672,317.5508040689142,489.0412597176293,0,0,0,0,0,0,1,3281,10,837,65535,16384,4,20,974.8833807517659,418.92891748714476,855.9507812361919,0,3132.523239616962,467.59885697390604,11634.582680110407,0,BENIGN
flow-002472,57.193.194.145,47.107.73.84,30379,22,17,07/07/2017 10:20:36 AM,402.09194977144335,1,0,2003,1371,42,24,50.69502474733554,273.65257810183283,471,56,317.220469687661,238.01986123837153,1521.5254370302584,3200.428881967008,561.3161908328443,1335.726486310872,1560.2654117484785,257.86078765470495,34271.85611804896,5497.30214610447,717.4417154671078,22820.441807615203,301.9214977298453,25199.13368479092,742.0251769676813,1400.9584733577528,2341.6211660813415,27.475866624981606,2,0,0,0,172,106,34.11684188559606,1.7770898286712513,51,659,237.0214220401319,209.10929572211901,3859.2954685964196,0,1,1,0,0,0,0,0,1.25486577248865,362.541155845105,652.0417607282196,394.72435412303804,0,0,0,0,0,0,12,1505,11,1288,8192,2048,2,20,601.5065981588542,471.8635553833508,1141.3733249001118,0,2491.7981993648114,142.7357653980339,18238.187332862777,0,PortScan
flow-002473,87.211.84.122,24.138.239.46,13635,21,17,07/07/2017 10:20:36 AM,485.6282441433453,1,1,1933,672,63,43,31.360592924425355,34.41481649582981,985,39,676.3281676719273,0.5720979186874753,434.8469691051486,1142.039905577872,8360.109495315464,2584.907720882542,1774.870674146232,191.2723619625908,12966.270586435146,61.894686909178716,846.6805250923879,9960.812769730659,339.7325509528291,8403.298132562395,5622.920669921404,719.4174106693162,13328.567288554066,187.26707172974284,1,0,0,0,49,110,19.31543955356418,14.15756999150468,33,564,487.86511061882965,158.75950128530462,1336.6514659506372,0,1,1,4,0,0,0,0,1.9140528985156369,539.4809011678756,449.7064153632935,86.55197470245113,0,0,0,0,0,0,12,1398,5,372,8192,32768,1,20,25.302359817876095,421.19644145582373,1085.2134247075544,0,4442.230540157148,791.4038552809277,14457.536234395915,0,PortScan
flow-002474,120.213.203.27,21.180.51.240,63703,53,0,07/07/2017 10:20:37 AM,32874.180285739494,27,24,3576,414,944,44,143.63740074126991,46.170601737369445,682,44,699.1598456540752,195.75905500776923,39324.65087271755,60.02660519483322,592.1907324844938,610.4039575032245,34442.1604832134,161.83821291558635,60524.81802212432,2196.632149114044,966.676891592329,5362.659299925052,156.82644890920926,5242.620102562357,2769.503690452288,877.6714231608605,7767.514612794616,350.3039450741734,1,0,0,0,360,371,4.177816625315214,1.1649821867143912,43,737,585.756146274686,189.67306997423918,2626.7342642781887,1,0,0,3,7,0,0,0,2.291811606790847,386.2136728256368,543.8670653474161,366.6567650031555,0,0,0,0,0,0,6,2848,5,2236,65535,16384,12,20,710.4974975764551,450.61177603605955,2381.648134587851,0,368.7209085552451,1908.2382736128404,15117.025460078481,0,BENIGN
flow-002475,108.44.24.251,106.202.86.129,54354,3389,0,07/07/2017 10:20:38 AM,21221.51990484421,28,12,3187,2540,1064,58,530.9630753995395,5.988692401828799,880,53,179.5181323217558,75.33195539277126,3538.695092967139,42.32417818469572,1536.7907905195475,2509.447408664337,39412.51394515754,13.44387688831189,59244.683747515555,157.8783530718678,894.1660931943976,1651.6737813758193,280.4350201738752,93759.25436093388,786.536075751617,1259.28433277151,18370.642494364623,303.9851556959107,2,0,0,0,315,168,2.168702615672225,28.0222537236905,24,712,188.30622269916594,286.35158879336865,3643.3122883428114,1,0,1,1,16,0,0,0,2.8125916729021947,219.07255170784742,354.1095602572573,550.2063106633763,0,0,0,0,0,0,2,3826,4,1237,4096,1024,1,20,30.35811900986607,423.42483390644054,575.9396882382506,0,2907.595445329391,717.4955869008603,10755.56241925996,0,BENIGN
flow-002476,188.241.86.70,74.130.9.194,17133,8080,6,07/07/2017 10:20:38 AM,64588.82561272551,18,23,2464,2468,1340,30,604.8748477875407,252.32257649297742,1192,59,357.0427328127546,192.67086398376057,37704.76032620677,95.1023862397363,1116.4005078357354,2727.8684516917847,37735.08532211382,251.30322237381836,35845.76325289221,4816.83681227018,1793.1415664901028,12153.695546079667,108.8482289579209,16723.632935898644,1210.722842913332,1423.8964991301286,1283.7767413895433,186.11569805771177,2,0,0,0,96,256,11.645443606424418,33.91329077503468,60,1059,306.5733704253572,156.15130354099526,3446.5627137450947,0,1,0,0,8,0,0,0,2.665783031488402,584.4864829014675,413.02018828410473,564.5931302123424,0,0,0,0,0,0,1,1466,7,2094,2048,16384,3,20,576.7894281834509,65.44916660501282,1486.3559370574822,0,768.0967115626536,809.4587651449458,5239.327218051613,0,BENIGN
flow-002477,119.165.213.205,32.117.153.70,4107,21,0,07/07/2017 10:20:39 AM,33535.18258791375,17,7,2652,633,562,28,266.82226387659216,174.31863802418178,1099,27,118.04123726418958,256.4930981836539,5797.984723960006,39.17260816727792,13387.028083315236,806.6443829309169,188.0114184722678,213.5956489362154,113449.97579021563,2209.7721340712487,214.86479635382793,8163.987600667448,493.38357638391784,6766.316366786194,7348.525057205412,177.86428072470585,1364.7997443764773,19.31423088390507,1,0,0,0,472,215,11.180073584575467,27.51453723882675,25,1420,317.33275307093646,258.06710214027845,451.24148401322213,1,1,0,4,6,0,0,0,2.43644987158433,621.7897469358364,459.1700301320214,268.46676119277413,0,0,0,0,0,0,12,3529,9,2867,1024,8192,3,20,286.4287428947685,301.0342832798008,2782.1878988240233,0,4323.346050454895,699.8312445580228,9154.089002523122,0,BENIGN
flow-002478,35.126.14.32,111.97.137.121,28603,443,6,07/07/2017 10:20:39 AM,53803.460230552446,22,1,3800,3912,1135,47,492.747173318159,262.26248623493296,1436,33,49.397668981431,266.951520173963,16434.613918649444,2.7953041969711183,9702.519612343207,2967.079707011369,1915.6515975640223,360.4711915440606,5857.406531034674,638.1367371476996,880.0407148662839,2766.5873011675703,213.31603989836546,9052.73503379805,1898.1667283021573,1402.4300357561347,21115.572641501534,221.5340126385468,2,0,0,0,180,189,10.017351769739093,5.395088353628023,34,769,182.54672270361874,261.78398295815776,2365.0796969405433,2,0,0,1,12,0,0,0,1.090734263805627,655.3778761663056,664.5176755780134,182.6953531564924,0,0,0,0,0,0,3,3913,4,541,16384,2048,7,20,35.37918470100942,49.08364264698534,1695.762598333783,0,1287.6086385063957,1490.5435199948909,2594.717484457781,0,BENIGN
flow-002479,62.252.252.155,73.1.46.199,45159,22,6,07/07/2017 10:20:40 AM,68267.28274692813,20,12,2983,1446,90,51,460.4836343064793,206.68375660222907,1340,51,735.6985446065945,83.82270281117007,44418.3462664977,55.27579006885677,5310.322330334882,1287.9024612517005,83190.89473583025,342.06509083600844,17267.10622201652,3382.0305632334575,1736.566559288552,999.3331492960997,109.51775160508225,215.2316734608895,518.7348704663711,821.7125848132523,5625.732598093579,197.82595658059486,2,0,0,0,192,84,2.8138515538080977,13.79572637136002,41,1307,231.11198821333707,238.76728348838378,2171.159273614112,0,2,0,3,4,0,0,0,2.9638433529721953,320.18187838143405,307.8216086601137,188.45235734556476,0,0,0,0,0,0,8,3835,7,1348,32768,16384,1,20,476.0142746372962,39.94162088432607,1654.327100996468,0,2478.618629041482,450.03764689719475,15492.13806221475,0,BENIGN
flow-002480,17.39.197.56,34.187.92.8,1410,22,6,07/07/2017 10:20:40 AM,1117.151306509438,23,19,2265,419,976,21,81.43857552037184,180.86392055527816,1432,44,291.8167644132257,5.598747316072428,34797.13465670873,78.8533609877467,4815.8763556327085,2256.2633617541446,16418.977329146222,169.70101484638323,36291.41183946377,4988.665082336152,1393.1115212872987,21916.215311443844,435.98432554139094,818.6993841514834,4028.104735416569,1015.0358924056479,44935.342063573364,57.22910123027445,2,0,0,0,64,160,26.805809856460193,1.6969935361400441,35,1314,311.93666361492967,103.54854371798444,3845.3397683039766,0,1,0,3,5,0,0,0,2.4437537463353403,462.0833538751438,157.77037855139628,169.00262493846122,0,0,0,0,0,0,9,1834,9,718,32768,1024,2,20,595.1388063892035,184.7052532475625,179.82523021482018,0,2126.1178866898326,1731.362157998986,1027.2581033165202,0,BENIGN
flow-002481,103.77.110.19,59.124.202.164,50822,21,0,07/07/2017 10:20:41 AM,10034.705283631207,824,0,586,374,306,56,52.597052875122785,4.674176579806852,724,48,199.9829364659604,242.43853398542475,4494029.9369312,358.56834458234607,11268.225245868309,2400.033412440359,22304.61284865697,275.9377504875717,40014.711604476455,1253.207123458799,1851.221819644165,26721.668403885593,335.04432302017517,30275.62377893142,483.64367441462326,1090.7891427425157,75068.50967687358,177.60815780038644,0,0,0,0,70,217,11.954603870363043,30.60282623806283,27,591,154.10735906929514,51.09879111716943,4466.452121893106,1,374,19,4,21,0,0,0,2.538841221542318,440.88874794132494,347.7555801699384,311.5452274373873,0,0,0,0,0,0,2,913,11,641,1,32768,10,20,941.1662617246109,421.0572782941734,141.20926714808633,0,1243.4934433323165,1616.2452005132877,15610.171209546203,0,DoS Hulk
flow-002482,11.90.40.43,134.23.93.63,9032,3389,17,07/07/2017 10:20:41 AM,24140.031485007108,2,20,1390,3374,224,58,368.83703144702565,242.41856224652787,970,52,256.1778713385803,215.77585165775932,31088.826664011056,60.22671083245438,2608.56156670317,2193.853807793949,28084.440937060626,362.39530057394467,64018.85762065993,1293.745263198969,1822.26061792963,6229.943552372768,138.53107291468436,32259.306308709176,9909.611833013241,384.33862783787396,2527.971170153676,20.49236865212518,0,0,0,0,285,92,42.909187441504876,7.066994707076385,48,633,348.0051410041749,127.16021421892843,3891.713570920404,0,0,1,4,7,0,0,0,1.9480688731509597,233.07275798324153,646.0237427025897,411.1029962884894,0,0,0,0,0,0,18,3802,7,1687,1024,32768,10,20,407.9743553589368,495.60849710963726,320.619418392366,0,123.11898752888295,1470.131750882844,19037.318223656926,0,BENIGN
flow-002483,38.93.178.155,14.125.50.170,51701,23,17,07/07/2017 10:20:41 AM,99.37678385136245,1,1,4777,3286,64,40,44.01008358502255,146.0530344858597,1064,34,107.82221691241892,203.7562798094421,1714.4619713616862,8078.991354986493,7.503594001052516,1617.0943403315491,24431.83843430489,156.35001677355825,31948.802107211388,3249.6578134197107,1614.1082119717082,6259.816108474698,77.3761864083326,11590.703704332935,15.43422726016688,244.70614142660395,3217.1577956040665,126.27059199786221,0,0,0,0,159,162,37.81542194429292,34.31789477320523,53,632,201.13048053506816,294.26667562781995,4117.935871661904,0,1,0,0,0,0,0,0,2.012725552136506,521.368633176122,512.2449079826345,199.86790346630795,0,0,0,0,0,0,15,2995,9,2290,32768,16384,5,20,898.9002779145253,172.8440889631398,836.4421785500541,0,469.1106558083807,1213.3345358751342,14991.929378942285,0,PortScan
flow-002484,112.7.3.179,11.53.40.244,31361,3389,17,07/07/2017 10:20:42 AM,10759.050811553736,4,24,4536,1670,312,29,230.19514210069624,161.87575270752475,774,23,764.4533034362888,85.77090495444652,34634.113252039955,91.01441452146555,594.2727390663679,855.6934822950863,41083.6105401884,12.437438267463019,13487.315971247364,4120.009716739052,124.4465122764613,1927.6539486606011,212.98202577729398,5242.705622067106,1134.8362112358827,673.6457513901818,2672.247746944867,213.6042183212764,2,0,0,0,56,235,47.242267117647785,30.101058295098486,26,793,102.75476610059866,60.92567247190843,4124.209520830199,1,0,1,2,12,0,0,0,1.7811770975747963,183.68283168205974,472.75467070984513,532.3176064965257,0,0,0,0,0,0,10,1083,9,1093,2048,1024,2,20,233.7687951560552,326.45465897054703,912.6730117424364,0,1391.5698725660902,1463.333866561789,17650.521351566254,0,BENIGN
flow-002485,64.89.150.218,89.122.131.254,15357,23,6,07/07/2017 10:20:43 AM,35996.25101526347,23,3,3346,3052,954,31,453.2497290135643,173.74211922304374,381,30,155.11657519437006,90.59465371311555,32725.491187586904,98.82535001955266,2006.8230492888595,1143.3029463636997,11516.910730834443,46.894398814938896,17343.46321683058,7276.40439733327,1753.2000144539427,66662.56944152743,248.19369037811444,78719.4857340217,9748.530160094506,708.4380093589245,1075.1072961876955,57.50400289436408,2,0,0,0,105,400,46.92756344151624,3.2388827638192175,42,722,539.4156058843779,290.1407182092444,309.5065743684577,0,0,0,1,9,0,0,0,1.7217437560796758,431.5373948462733,523.4160400220717,273.35918939117585,0,0,0,0,0,0,15,2758,5,798,32768,2048,10,20,681.5740097160029,191.80535876910287,2335.7313943350596,0,4204.084848011066,239.55828108237108,18080.772145370527,0,BENIGN
flow-002486,28.160.145.185,136.155.222.159,8578,443,17,07/07/2017 10:20:43 AM,1441350.6365785007,17,8,4914,486,965,29,400.40139429762775,61.66014851535751,1249,39,763.7832403215918,81.47472258638557,32340.03208492146,3.5835433499125373,3018.888310339219,971.6538691634802,6897.48378076643,326.46596067002235,25394.16655199315,870.4535510412306,513.5042326962478,94475.11526264765,446.72341023492646,13463.397832070981,5856.261915407297,1498.758099999222,65289.3654272118,126.3050860064344,2,0,0,0,54,198,4.117470688914077,32.92741165159869,53,1330,114.52607511232712,97.07547179353303,1322.198865125837,8,6,0,3,36,0,0,0,1.7241903965394318,685.3062006847907,352.9942864153728,397.767445175989,0,0,0,0,0,0,10,3291,10,2763,16384,32768,13,20,921.6247138460714,343.5328467740677,746.0857027830122,0,331.42326227510455,228.08222209148266,1713.9056963297983,0,FTP-Patator
flow-002487,24.231.5.35,133.72.95.232,3198,53,6,07/07/2017 10:20:44 AM,21655.907631383874,1520,0,2523,2717,628,51,34.424812570733,5.117539464883022,1306,47,448.7837955527895,118.96641401203765,2105892.3926071636,3642.6176043015803,3208.5285555923615,2132.5568725251464,4577.62345250482,77.74829404020555,29391.11271713023,550.2326377738693,873.2540616457551,12287.72546487129,244.31003434722882,69294.35977648552,204.8475312887105,1354.0406269673456,11790.883106523868,62.5041136805375,1,0,0,0,105,22,29.20632230386499,35.14751199182889,63,845,404.61485670790603,130.19952040110638,3967.051195277675,0,64,1,1,56,0,0,0,1.5133298485380193,341.609036552685,295.29113685057274,599.411080294685,0,0,0,0,0,0,14,3816,7,678,1,16384,12,20,834.6358675582857,111.8304382423932,1735.1128691811243,0,978.7687802554796,125.00357916182381,2857.770100455279,0,DoS Slowhttptest
flow-002488,70.4.103.73,170.58.91.215,14452,22,6,07/07/2017 10:20:44 AM,318.0999788783561,1,0,4155,2766,51,32,50.299885427855216,66.88082722211637,744,22,520.7674848432252,237.48067971754804,1145.3750370862506,8207.548822192708,8656.612716583037,761.7966910410728,16942.965210282196,394.54321545339394,97126.41867384604,6135.644678173194,1737.2372680286173,32755.265460445375,134.88869678160398,11722.020218510266,4853.783573956545,1395.3748267875792,20029.948296959556,88.89434065113369,0,0,0,0,222,180,10.566835488164038,35.86221552757843,30,599,139.2367112209644,59.327099752722475,4816.117892932651,0,1,1,2,0,0,0,0,2.8704058980609837,216.0781429137076,268.43224493103685,517.2897940512574,0,0,0,0,0,0,1,3987,4,563,4096,4096,13,20,58.17808220854703,352.03776362277324,1540.7938130422426,0,132.54410443672649,962.2689561623619,8092.588695796524,0,PortScan
flow-002489,184.6.12.96,163.109.91.68,46761,443,0,07/07/2017 10:20:44 AM,14279.612947096179,13,19,1862,997,85,57,542.2876314577816,78.22617909851927,920,21,451.92631305021644,144.22414078856076,48858.25140902614,18.88311818131175,1219.5629533111078,2074.170674516012,10058.402698144515,149.30043918864283,2288.595433786988,4188.941964966484,1723.6500660314846,58947.67763372537,227.71374509773935,29738.74839868739,663.3394090208046,1146.7602256587872,4516.033133006092,341.6520068172372,2,0,0,0,185,84,26.49648410870397,28.72570105149461,45,1450,412.78074217572,201.09196387114403,1429.386881815996,1,2,0,3,16,0,0,0,0.8453261219527157,173.75082796608177,101.83916263164907,91.6507431793906,0,0,0,0,0,0,5,1744,14,1490,8192,16384,7,20,731.6338423026974,346.91283861853003,1472.4278621774267,0,4177.6302526771815,31.259372767258764,6535.0970333193,0,BENIGN
flow-002490,184.179.95.183,125.196.82.93,10694,80,6,07/07/2017 10:20:45 AM,30282.51164594824,484,0,2627,1908,1377,59,44.23909249030208,2.7607210388914782,1195,55,725.5442147892278,44.25029387370799,3216997.1295361514,1698.1057005147181,6588.270871639879,1000.1214046753736,35726.56738728486,46.23502800196289,62168.54507620698,4710.711326580635,513.1624054423687,81351.99304577745,362.58062415310144,60788.95148695768,908.1379196044785,1123.6633670609506,597.6176706698695,398.65263288369437,0,0,0,0,396,200,29.187495486927915,15.230172935674526,33,833,438.4173501440857,257.86892420429496,4638.663086460205,1,336,30,4,7,0,0,0,0.5949360034779817,334.00325717972044,372.67136053172385,91.0274704190356,0,0,0,0,0,0,12,3436,2,2823,2,2048,3,20,88.40351325698049,429.2536559040835,2700.547896074022,0,4833.185880164895,101.9894579306404,3756.304439414314,0,DoS slowloris
flow-002491,38.50.223.120,154.177.148.43,35701,21,6,07/07/2017 10:20:45 AM,8377.942181357066,511,0,4706,2733,901,43,9.149613353642048,6.1426002471683265,1255,59,269.90657224155336,127.5834586610022,911096.024467071,815.665827627806,943.7192729711938,1077.3253715429375,19184.606700335127,128.42827855672468,72862.92058412137,3346.3865080136125,1542.0886437190798,12724.637942114176,151.20602144810502,11331.646303989028,159.9838358438727,735.1299629466894,15220.784800652824,352.3925560434032,2,0,0,0,228,108,39.61285826874032,38.90067688476335,47,559,363.9946119786817,181.89569660469465,1700.2120551247206,2,106,27,2,89,0,0,0,2.2143945785610937,619.555952384476,317.1400703992026,387.8195067017924,0,0,0,0,0,0,2,1432,9,443,1,16384,6,20,210.3060974659333,406.80080565398544,671.9001239942575,0,49.08040915264922,1660.674145611801,4625.19613804286,0,DDoS
